 #--------------------------------------------------------------------------#
 #                                                                          #
 #                   PowerManager output file                               #
 #                                                                          #
 #--------------------------------------------------------------------------#
 # powerProduction.dat, contains the power production for each
 # vector (electricity, thermal energy, and, chilling energy) and primary energy input
 #--------------------------------------------------------------------------#

Time [h]            Electricity [kW]    Thermal  [kW]       Chilling [kW]       Input [kW]          

 1.00E+00            3.47E+03            3.10E+03            0.00E+00            7.75E+03
 2.00E+00            5.25E+02            0.00E+00            0.00E+00            0.00E+00
 3.00E+00            7.88E+02            0.00E+00            0.00E+00            0.00E+00
 4.00E+00            7.88E+02            0.00E+00            0.00E+00            0.00E+00
 5.00E+00            3.47E+03            3.10E+03            0.00E+00            7.75E+03
 6.00E+00            1.05E+03            0.00E+00            0.00E+00            0.00E+00
 7.00E+00            1.31E+03            0.00E+00            0.00E+00            0.00E+00
 8.00E+00            0.00E+00            0.00E+00            0.00E+00            0.00E+00
 9.00E+00            3.15E+03            0.00E+00            0.00E+00            0.00E+00
 1.00E+01            0.00E+00            0.00E+00            0.00E+00            0.00E+00
 1.10E+01            3.15E+03            0.00E+00            0.00E+00            0.00E+00
 1.20E+01            0.00E+00            0.00E+00            0.00E+00            0.00E+00
 1.30E+01            3.15E+03            0.00E+00            0.00E+00            0.00E+00
 1.40E+01            0.00E+00            0.00E+00            0.00E+00            0.00E+00
 1.50E+01            1.84E+03            0.00E+00            0.00E+00            0.00E+00
 1.60E+01            3.91E+03            3.44E+03            0.00E+00            8.60E+03
 1.70E+01            1.58E+03            0.00E+00            0.00E+00            0.00E+00
 1.80E+01            1.31E+03            0.00E+00            0.00E+00            0.00E+00
 1.90E+01            0.00E+00            0.00E+00            0.00E+00            0.00E+00
 2.00E+01            0.00E+00            0.00E+00            0.00E+00            0.00E+00
 2.10E+01            0.00E+00            0.00E+00            0.00E+00            0.00E+00
 2.20E+01            0.00E+00            0.00E+00            0.00E+00            0.00E+00
 2.30E+01            0.00E+00            0.00E+00            0.00E+00            0.00E+00
 2.40E+01            0.00E+00            0.00E+00            0.00E+00            0.00E+00
