 #--------------------------------------------------------------------------#
 #                                                                          #
 #                   PowerManager output file                               #
 #                                                                          #
 #--------------------------------------------------------------------------#
 # energuProduction.dat, contains the energy production for each
 # vector (electricity, thermal energy, and, chilling energy) and primary energy input
 #--------------------------------------------------------------------------#

Time [h]            Electricity [kJ]    Thermal  [kJ]       Chilling [kJ]       Input [kJ]          

 1.00E+00            9.38E+06            8.62E+06            4.54E+06            2.16E+07
 2.00E+00            9.38E+06            8.62E+06            4.54E+06            2.16E+07
 3.00E+00            9.38E+06            8.62E+06            4.54E+06            2.16E+07
 4.00E+00            9.38E+06            8.62E+06            4.54E+06            2.16E+07
 5.00E+00            9.38E+06            8.62E+06            4.54E+06            2.16E+07
 6.00E+00            9.38E+06            8.62E+06            4.54E+06            2.16E+07
 7.00E+00            9.38E+06            8.62E+06            6.05E+06            2.16E+07
 8.00E+00            9.38E+06            8.62E+06            9.07E+06            2.16E+07
 9.00E+00            9.38E+06            8.62E+06            1.06E+07            2.16E+07
 1.00E+01            9.38E+06            8.62E+06            1.21E+07            2.16E+07
 1.10E+01            9.38E+06            8.62E+06            1.21E+07            2.16E+07
 1.20E+01            9.38E+06            8.62E+06            1.21E+07            2.16E+07
 1.30E+01            9.38E+06            8.62E+06            1.36E+07            2.16E+07
 1.40E+01            9.38E+06            8.62E+06            1.51E+07            2.16E+07
 1.50E+01            9.38E+06            8.62E+06            1.36E+07            2.16E+07
 1.60E+01            9.38E+06            8.62E+06            1.21E+07            2.16E+07
 1.70E+01            9.38E+06            8.62E+06            1.06E+07            2.16E+07
 1.80E+01            9.38E+06            8.62E+06            7.56E+06            2.16E+07
 1.90E+01            9.38E+06            8.62E+06            7.56E+06            2.16E+07
 2.00E+01            9.38E+06            8.62E+06            6.05E+06            2.16E+07
 2.10E+01            9.38E+06            8.62E+06            6.05E+06            2.16E+07
 2.20E+01            9.38E+06            8.62E+06            6.05E+06            2.16E+07
 2.30E+01            9.38E+06            8.62E+06            4.54E+06            2.16E+07
 2.40E+01            9.38E+06            8.62E+06            4.54E+06            2.16E+07
